ID_ANO_LANC;ID_MES_LANC;ID_DIA_LANC;NO_DIA_COMPLETO;ID_ITEM_INFORMACAO;NO_ITEM_INFORMACAO;CO_ITEM_INFORMACAO;ID_FONTE_RECURSO;CO_FONTE_RECURSO;NO_FONTE_RECURSO;ID_UG;CO_UG;NO_UG;SALDORITEMINFORMAO
2018;6;8;08/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;977922.550000
2017;4;27;27/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;9759.630000
2017;11;30;30/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560011;560011;COORDENACAO-GERAL DE RECURSOS HUMANOS/MCID;-14602.230000
2018;8;9;09/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;200320;200320;FUNDO NACIONAL DE SEG. E EDUCACAO DE TRANSITO;-16322.640000
2018;4;13;13/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;483760.490000
2017;2;9;09/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;49947.780000
2018;6;21;21/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-1200.130000
2018;6;29;29/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;329394.790000
2018;2;14;14/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;2318695.010000
2017;3;8;08/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;-412214.770000
2017;8;21;21/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-120077.120000
2017;7;27;27/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;6308.500000
2018;1;15;15/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;962800.000000
2017;0;-9;-09/00/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560011;560011;COORDENACAO-GERAL DE RECURSOS HUMANOS/MCID;1166151.590000
2017;5;17;17/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;2488.500000
2017;10;10;10/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;200320;200320;FUNDO NACIONAL DE SEG. E EDUCACAO DE TRANSITO;-9543.080000
2017;9;22;22/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;174104.550000
2017;12;28;28/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;88;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-900.500000
2017;8;9;09/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560007;560007;SECRETARIA NACIONAL DE MOBILIDADE URBANA;-7491.580000
2018;4;3;03/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;60098.350000
2017;9;28;28/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;21671.240000
2018;1;24;24/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;2779.700000
2017;4;10;10/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;-2642112.910000
2017;3;13;13/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560008;560008;SECRETARIA NACIONAL DE DESENVOLVIMENTO URBANO;-1451.660000
2017;8;3;03/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;49201.150000
2017;6;7;07/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560011;560011;COORDENACAO-GERAL DE RECURSOS HUMANOS/MCID;0.000000
2017;5;11;11/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560008;560008;SECRETARIA NACIONAL DE DESENVOLVIMENTO URBANO;-1059.400000
2017;4;7;07/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-374.680000
2017;10;6;06/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560008;560008;SECRETARIA NACIONAL DE DESENVOLVIMENTO URBANO;20151.180000
2017;11;24;24/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-1407.270000
2017;4;20;20/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;-4.000000
2017;9;4;04/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;-298392.700000
2017;9;5;05/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;-551700.620000
2017;12;1;01/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;-25764.450000
2017;9;26;26/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;456701.440000
2017;7;10;10/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560007;560007;SECRETARIA NACIONAL DE MOBILIDADE URBANA;-6089.170000
2017;7;7;07/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;-1896.740000
2018;5;21;21/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;12459.000000
2017;11;7;07/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560006;560006;SECRETARIA NACIONAL DE SANEAMENTO AMBIENTAL;0.000000
2017;11;2;02/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560011;560011;COORDENACAO-GERAL DE RECURSOS HUMANOS/MCID;15474.110000
2017;5;16;16/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;-7010925.550000
2017;5;9;09/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;55916.460000
2018;2;23;23/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;2564.100000
2018;3;2;02/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;81;81;RECURSOS DE CONVENIOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-235.250000
2017;12;7;07/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560005;560005;SECRETARIA NACIONAL DE HABITACAO;-3402111.020000
2017;7;14;14/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;295582927.400000
2018;8;7;07/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;248550.250000
2017;5;8;08/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;-188636.720000
2017;6;8;08/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;7394.960000
2018;4;11;11/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;2080.330000
2018;1;25;25/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-555549.010000
2017;2;10;10/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;-27604.490000
2018;5;3;03/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560006;560006;SECRETARIA NACIONAL DE SANEAMENTO AMBIENTAL;13900.080000
2018;3;12;12/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;231136.900000
2018;5;8;08/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;-974583.990000
2017;2;18;18/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;3106.250000
2018;7;27;27/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-24184.500000
2018;8;17;17/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;402428.720000
2018;6;30;30/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;1171546.270000
2018;1;12;12/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;234798.380000
2018;5;10;10/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;-37180.610000
2018;5;28;28/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;-2320894.990000
2017;10;19;19/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;51;51;CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;-3271594.490000
2018;6;28;28/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;1106717.200000
2018;7;4;04/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;76502860.930000
2017;10;19;19/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;-7743.240000
2017;1;17;17/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-744.820000
2018;5;8;08/05/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;-883914.990000
2017;5;18;18/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;0.000000
2018;4;2;02/04/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560008;560008;SECRETARIA NACIONAL DE DESENVOLVIMENTO URBANO;-1491.080000
2017;2;16;16/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-2161.130000
2018;3;20;20/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-138575.390000
2017;3;9;09/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;34565.620000
2018;3;10;10/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;131830.180000
2018;6;22;22/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;149867.090000
2018;3;31;31/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;136951.830000
2017;0;-9;-09/00/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;49994.970000
2018;8;8;08/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;-1695.850000
2018;1;15;15/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;-127868.630000
2017;3;17;17/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;541666.200000
2018;7;16;16/07/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-438554.980000
2018;3;6;06/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560005;560005;SECRETARIA NACIONAL DE HABITACAO;-715.700000
2017;10;11;11/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;3428.080000
2017;6;28;28/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-43725.710000
2017;6;22;22/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;-918904.010000
2018;6;12;12/06/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;175004;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;274206.600000
2017;12;21;21/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;88;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;560005;560005;SECRETARIA NACIONAL DE HABITACAO;185000.000000
2017;6;20;20/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;-751.920000
2017;6;30;30/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;38103.240000
2017;6;22;22/06/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;-22900.220000
2017;8;1;01/08/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;-20797.850000
2017;0;-9;-09/00/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;119981.210000
2017;9;26;26/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;88;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;-8795129.290000
2017;4;5;05/04/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275079;275079;CIA. BRASILEIRA DE TRENS URBANOS - STU/JOP;0.000000
2017;9;20;20/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;81;81;RECURSOS DE CONVENIOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-6983.010000
2017;9;27;27/09/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275058;275058;CIA.BRASILEIRA DE TRENS URBANOS-STU/BH;-175906.140000
2017;7;13;13/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-454581.500000
2017;3;28;28/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;48000.470000
2018;3;15;15/03/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560010;560010;COORDENACAO-GERAL DE RECURSOS LOGISTICOS/MCID;12879.200000
2017;1;24;24/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;80;80;RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS;560015;560015;FUNDO NACIONAL DE HABIT. DE INTERESSE SOCIAL;525029.420000
2017;7;24;24/07/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;80;80;RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS;560015;560015;FUNDO NACIONAL DE HABIT. DE INTERESSE SOCIAL;29634.530000
2017;10;16;16/10/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;88;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;0.000000
2017;3;24;24/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;88;88;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;560005;560005;SECRETARIA NACIONAL DE HABITACAO;-147500.000000
2017;1;9;09/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275078;275078;CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC;4919.530000
2017;12;14;14/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;4838312.190000
2017;2;20;20/02/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;80;80;RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS;560018;560018;CAIXA ECONOMICA FEDERAL - FNHIS;769227.160000
2017;1;25;25/01/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;2202099.800000
2017;5;26;26/05/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;17134.390000
2017;11;20;20/11/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275057;275057;CIA.BRASILEIRA DE TRENS URBANOS-STU/REC;-1821156.790000
2017;12;8;08/12/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;-1875108.900000
2018;2;26;26/02/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275068;275068;CIA BRASILEIRA DE TRENS URBANOS-ADM.CENTRAL;227.530000
2018;1;29;29/01/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;90;90;RECURSOS DIVERSOS;275066;275066;CIA.BRASILEIRA DE TRENS URBANOS-STU/NAT;21746.020000
2017;3;31;31/03/2017;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;275060;275060;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;603472.230000
2018;8;17;17/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;0;00;RECURSOS ORDINARIOS;560003;560003;SECRETARIA EXECUTIVA - MINISTERIO DAS CIDADES;-3724724.530000
2018;8;3;03/08/2018;502;LIMITES DE SAQUE (OFSS, DIVIDA, BACEN E PREV);71;50;50;RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS;200012;200012;DEPARTAMENTO NACIONAL DE TRANSITO;14829.510000
